date,code,open,high,low,close,preclose,volume,amount
2015-02-16,sh.000300,3473.289,3504.475,3466.607,3499.483,3469.828,16564134300,222799721247.0
2015-02-17,sh.000300,3511.544,3536.82,3511.093,3522.322,3499.483,16532831300,214457267905.0
2015-02-25,sh.000300,3529.55,3529.55,3463.955,3478.729,3522.322,16553935100,211739059322.0
2015-02-26,sh.000300,3473.713,3569.33,3456.871,3566.295,3478.729,22932843800,279809075234.0
2015-02-27,sh.000300,3565.233,3594.813,3560.455,3572.843,3566.295,22278643800,271861944608.0
2015-03-02,sh.000300,3603.452,3608.691,3566.527,3601.265,3572.843,24817612500,325164897145.0
2015-03-03,sh.000300,3579.315,3579.315,3504.201,3507.9,3601.265,26186648900,335700118167.0
2015-03-04,sh.000300,3514.667,3540.912,3497.172,3530.822,3507.9,19966398100,257468790961.0
2015-03-05,sh.000300,3513.249,3517.083,3467.676,3496.344,3530.822,21750880500,279030592350.0
2015-03-06,sh.000300,3501.184,3516.243,3472.392,3478.52,3496.344,18151805400,233468244766.0
2015-03-09,sh.000300,3449.696,3546.705,3417.486,3537.75,3478.52,23394041100,277860471571.0
2015-03-10,sh.000300,3523.64,3551.205,3511.985,3520.611,3537.75,19426765700,245366625918.0
2015-03-11,sh.000300,3524.575,3568.916,3512.218,3524.653,3520.611,18894782500,235772755479.0
2015-03-12,sh.000300,3557.686,3603.341,3536.534,3592.844,3524.653,26566462500,322141249344.0
2015-03-13,sh.000300,3604.671,3641.392,3594.742,3617.657,3592.844,24686476800,297298516465.0
2015-03-16,sh.000300,3641.773,3705.739,3621.119,3705.671,3617.657,27543830700,358497570207.0
2015-03-17,sh.000300,3733.961,3762.575,3716.809,3757.122,3705.671,37162566600,455003825887.0
2015-03-18,sh.000300,3769.086,3846.055,3763.848,3846.055,3757.122,41519001100,484465529242.0
2015-03-19,sh.000300,3851.249,3859.126,3809.706,3839.739,3846.055,39154763000,463212821639.0
2015-03-20,sh.000300,3852.492,3916.863,3832.416,3892.574,3839.739,40181755200,544468374302.0
2015-03-23,sh.000300,3923.083,3972.296,3922.21,3972.061,3892.574,39111992200,519760220709.0
2015-03-24,sh.000300,3980.066,3989.858,3883.782,3973.046,3972.061,46858131200,591066800604.0
2015-03-25,sh.000300,3961.578,3980.716,3913.988,3940.412,3973.046,37996885100,501733891680.0
2015-03-26,sh.000300,3921.745,3991.997,3892.878,3949.999,3940.412,34675631500,468538490771.0
2015-03-27,sh.000300,3957.542,3993.032,3932.87,3971.697,3949.999,29875606400,393132347578.0
2015-03-30,sh.000300,3999.024,4101.651,3999.024,4088.178,3971.697,42829702000,546211078887.0
2015-03-31,sh.000300,4138.885,4166.018,4037.771,4051.204,4088.178,43606563500,598121732643.0
2015-04-01,sh.000300,4057.501,4139.499,4046.939,4123.895,4051.204,32951285300,466596904663.0
2015-04-02,sh.000300,4149.946,4156.842,4068.649,4124.776,4123.895,33907048700,476617837707.0
2015-04-03,sh.000300,4104.672,4170.558,4092.383,4170.538,4124.776,32130376600,466965600575.0
2015-04-07,sh.000300,4213.894,4260.471,4197.019,4260.044,4170.538,41536265400,564646323685.0
2015-04-08,sh.000300,4277.45,4304.78,4204.826,4295.803,4260.044,45867671500,658308062760.0
2015-04-09,sh.000300,4316.958,4332.166,4212.611,4262.138,4295.803,43969990200,650419151486.0
2015-04-10,sh.000300,4249.383,4351.687,4231.196,4344.416,4262.138,34819017000,509354291196.0
2015-04-13,sh.000300,4394.047,4432.024,4361.589,4421.073,4344.416,43415303600,598518139930.0
2015-04-14,sh.000300,4432.126,4474.353,4385.908,4438.184,4421.073,43443212600,602127441917.0
2015-04-15,sh.000300,4439.314,4475.997,4379.609,4380.513,4438.184,47215413100,596822875636.0
2015-04-16,sh.000300,4355.491,4513.765,4335.63,4513.546,4380.513,42260374800,564722844124.0
2015-04-17,sh.000300,4578.679,4630.27,4553.904,4596.136,4513.546,55280266300,733953610122.0
2015-04-20,sh.000300,4615.034,4671.168,4492.6,4521.919,4596.136,68643907500,939264904128.0
2015-04-21,sh.000300,4520.461,4620.058,4504.558,4619.164,4521.919,49031499100,685365027867.0
2015-04-22,sh.000300,4637.055,4740.933,4632.589,4739.814,4619.164,51621379200,769924803864.0
2015-04-23,sh.000300,4764.481,4782.044,4693.967,4740.892,4739.814,49743095400,752258236225.0
2015-04-24,sh.000300,4682.626,4730.43,4618.318,4702.641,4740.892,48015293600,721273097490.0
2015-04-27,sh.000300,4753.871,4810.485,4735.31,4807.592,4702.641,51307654800,765910402328.0
2015-04-28,sh.000300,4811.319,4839.078,4703.567,4741.861,4807.592,60863854500,860349875255.0
2015-04-29,sh.000300,4722.903,4797.927,4695.793,4774.326,4741.861,39505698000,601676350605.0
2015-04-30,sh.000300,4788.412,4818.725,4749.485,4749.886,4774.326,39972744400,612511415165.0
2015-05-04,sh.000300,4757.637,4795.915,4699.398,4787.741,4749.886,37784385300,565453373624.0
2015-05-05,sh.000300,4785.192,4785.192,4572.983,4596.837,4787.741,46041962600,660020218474.0
2015-05-06,sh.000300,4626.231,4700.909,4511.761,4553.327,4596.837,37607370200,586033987365.0
2015-05-07,sh.000300,4520.818,4546.338,4467.459,4470.089,4553.327,29775920300,427189953161.0
2015-05-08,sh.000300,4515.554,4559.058,4445.592,4558.404,4470.089,30240796700,452090694881.0
2015-05-11,sh.000300,4582.091,4690.954,4535.149,4690.532,4558.404,37383842000,583260408778.0
2015-05-12,sh.000300,4692.122,4748.004,4660.016,4747.421,4690.532,37705389100,607123299939.0
2015-05-13,sh.000300,4746.713,4758.002,4678.845,4718.436,4747.421,37073042400,590479847838.0
2015-05-14,sh.000300,4717.955,4735.284,4670.168,4700.778,4718.436,33772515200,513219655550.0
2015-05-15,sh.000300,4690.755,4690.755,4592.05,4617.47,4700.778,32843116600,506695010176.0
2015-05-18,sh.000300,4582.058,4623.383,4565.061,4575.14,4617.47,26918048900,434083129375.0
2015-05-19,sh.000300,4577.637,4740.005,4577.637,4731.222,4575.14,31478595200,524232160128.0
2015-05-20,sh.000300,4751.572,4843.1,4745.21,4754.919,4731.222,36318074800,589956272979.0
2015-05-21,sh.000300,4768.689,4841.615,4746.029,4840.976,4754.919,30505453700,505346105539.0
2015-05-22,sh.000300,4895.925,4951.991,4870.598,4951.335,4840.976,45584671800,719129953200.0
2015-05-25,sh.000300,4949.11,5099.839,4949.11,5099.495,4951.334,46573659000,757085825931.0
2015-05-26,sh.000300,5140.798,5199.295,5063.146,5198.918,5099.495,48794935900,802295843467.0
2015-05-27,sh.000300,5216.17,5226.844,5126.861,5181.434,5198.918,47079873000,777826309129.0
2015-05-28,sh.000300,5174.101,5213.183,4831.329,4834.007,5181.434,57182904700,873207363731.0
2015-05-29,sh.000300,4839.53,4924.303,4665.521,4840.829,4834.007,42787885900,636008152610.0
2015-06-01,sh.000300,4862.756,5079.319,4835.774,5076.179,4840.829,41750374100,637843681462.0
2015-06-02,sh.000300,5091.272,5162.556,5047.081,5161.87,5076.179,41297319600,658452859697.0
2015-06-03,sh.000300,5176.597,5186.967,5059.495,5143.59,5161.87,41425827000,672056532157.0
2015-06-04,sh.000300,5156.012,5194.233,4863.465,5181.416,5143.59,48276726800,735170669363.0
2015-06-05,sh.000300,5254.905,5288.34,5104.178,5230.552,5181.416,54596119600,855224403052.0
2015-06-08,sh.000300,5259.408,5370.609,5202.595,5353.751,5230.552,63731323700,949498013951.0
2015-06-09,sh.000300,5379.47,5380.426,5251.208,5317.461,5353.751,57042726300,871431819564.0
2015-06-10,sh.000300,5254.304,5374.83,5209.68,5309.112,5317.461,44216567600,711509256785.0
2015-06-11,sh.000300,5305.141,5329.295,5248.163,5306.59,5309.112,39233875500,660584867997.0
2015-06-12,sh.000300,5329.278,5351.648,5283.086,5335.115,5306.59,43013138600,694213173337.0
2015-06-15,sh.000300,5354.014,5362.452,5207.308,5221.167,5335.115,47574570300,766237730233.0
2015-06-16,sh.000300,5165.024,5204.303,5015.265,5064.821,5221.167,41167563800,651522532247.0
2015-06-17,sh.000300,5072.307,5158.367,4949.293,5138.831,5064.821,39712418700,589868366440.0
2015-06-18,sh.000300,5107.695,5121.218,4926.429,4930.549,5138.831,36439581400,555646755662.0
2015-06-19,sh.000300,4847.057,4910.45,4634.691,4637.052,4930.549,35810474400,519609575034.0
2015-06-23,sh.000300,4641.425,4786.955,4455.331,4786.091,4637.052,36508794400,536984113004.0
2015-06-24,sh.000300,4811.595,4883.732,4744.306,4880.126,4786.091,43463872300,615374085939.0
2015-06-25,sh.000300,4906.242,4919.263,4667.224,4706.516,4880.126,44613598200,640246401379.0
2015-06-26,sh.000300,4573.872,4650.186,4278.675,4336.195,4706.516,44663979000,612959478689.0
2015-06-29,sh.000300,4446.842,4451.166,4000.926,4191.549,4336.195,52566248200,704014548847.0
2015-06-30,sh.000300,4161.067,4475.768,4016.013,4472.998,4191.549,52704528000,716045824698.0
2015-07-01,sh.000300,4408.984,4526.127,4235.696,4253.021,4472.998,43172141100,623330596858.0
2015-07-02,sh.000300,4287.734,4312.19,4000.061,4107.996,4253.021,45706219400,593506685518.0
2015-07-03,sh.000300,4017.202,4164.629,3785.902,3885.917,4107.996,42930085000,538216869728.0
2015-07-06,sh.000300,4218.266,4218.266,3832.468,3998.537,3885.917,64809453000,779558044352.0
2015-07-07,sh.000300,3877.854,3960.636,3743.624,3928.002,3998.537,67938500700,795962644454.0
2015-07-08,sh.000300,3651.06,3762.622,3612.254,3663.038,3928.002,58146709700,640122398881.0
2015-07-09,sh.000300,3621.68,3930.264,3537.826,3897.626,3663.038,50387061000,564744043358.0
2015-07-10,sh.000300,3916.272,4179.111,3887.551,4106.556,3897.626,50070180200,629079512954.0
2015-07-13,sh.000300,4132.231,4278.161,4072.43,4211.812,4106.556,50209218600,659251724205.0
2015-07-14,sh.000300,4178.629,4258.513,4062.5,4112.149,4211.812,45442200900,597521262486.0
2015-07-15,sh.000300,4068.88,4114.243,3899.508,3966.759,4112.149,42195636700,514064532339.0
2015-07-16,sh.000300,3949.639,4067.022,3856.321,3997.355,3966.759,33053134500,410050894560.0
2015-07-17,sh.000300,4023.757,4190.186,4000.231,4151.496,3997.355,33110713100,435597103716.0
2015-07-20,sh.000300,4157.06,4221.693,4106.389,4160.612,4151.496,35267347200,483493894661.0
2015-07-21,sh.000300,4109.761,4201.482,4081.704,4166.006,4160.612,31837494500,431695843789.0
2015-07-22,sh.000300,4148.56,4187.431,4094.712,4157.16,4166.006,31894599700,441832505196.0
2015-07-23,sh.000300,4158.932,4262.062,4148.824,4250.805,4157.16,35447175900,483972220006.0
2015-07-24,sh.000300,4255.198,4299.65,4154.617,4176.279,4250.805,39204537300,535901647230.0
2015-07-27,sh.000300,4097.796,4156.313,3817.169,3818.731,4176.279,36505451100,477952010794.0
2015-07-28,sh.000300,3690.974,3883.446,3627.421,3811.093,3818.731,38352721600,482654543336.0
2015-07-29,sh.000300,3839.958,3934.003,3769.189,3930.379,3811.093,27697284500,372287868068.0
2015-07-30,sh.000300,3915.78,3968.534,3802.882,3815.412,3930.379,27154866500,376351170573.0
2015-07-31,sh.000300,3777.155,3863.624,3757.989,3816.699,3815.412,22237676700,299312543754.0
2015-08-03,sh.000300,3766.072,3829.235,3742.578,3829.235,3816.699,24580503000,309631297700.0
2015-08-04,sh.000300,3827.373,3948.449,3801.028,3948.156,3829.235,22023655600,288756503266.0
2015-08-05,sh.000300,3937.623,3962.277,3858.66,3866.9,3948.156,20048426900,272693513971.0
2015-08-06,sh.000300,3802.928,3888.693,3793.237,3831.852,3866.9,14727869400,195532363765.0
2015-08-07,sh.000300,3866.43,3926.649,3857.908,3906.945,3831.852,18334915300,246546119056.0
2015-08-10,sh.000300,3947.472,4101.731,3932.842,4084.365,3906.945,30678054000,401702020648.0
2015-08-11,sh.000300,4083.589,4110.133,4042.004,4066.669,4084.365,32203419100,416996541243.0
2015-08-12,sh.000300,4025.674,4078.03,4015.355,4016.126,4066.669,25514619600,339799364935.0
2015-08-13,sh.000300,4010.013,4075.7,3967.821,4075.463,4016.126,24283697900,319887602964.0
2015-08-14,sh.000300,4097.917,4113.159,4056.727,4073.54,4075.463,25339299600,340076813259.0
2015-08-17,sh.000300,4058.113,4081.772,4009.99,4077.872,4073.54,25693963800,336830563044.0
2015-08-18,sh.000300,4084.311,4103.054,3816.553,3825.412,4077.872,31988107000,424924184411.0
2015-08-19,sh.000300,3748.266,3898.74,3668.192,3886.136,3825.412,26904983900,340923470856.0
2015-08-20,sh.000300,3848.403,3880.824,3761.454,3761.454,3886.136,21216796500,270576698834.0
2015-08-21,sh.000300,3714.289,3757.779,3578.175,3589.536,3761.454,21798640300,267498426435.0
2015-08-24,sh.000300,3454.598,3468.149,3266.55,3275.534,3589.536,25543665200,273124228208.0
2015-08-25,sh.000300,3070.007,3200.108,3019.556,3042.927,3275.534,27608130600,281160333742.0
2015-08-26,sh.000300,3062.566,3192.932,2952.008,3025.692,3042.927,30827062300,312188248685.0
2015-08-27,sh.000300,3092.812,3206.724,3028.398,3205.637,3025.692,26729493000,278769983405.0
2015-08-28,sh.000300,3246.236,3353.243,3223.622,3342.286,3205.637,29949842600,318763482694.0
2015-08-31,sh.000300,3307.396,3368.279,3205.537,3366.536,3342.286,28025040300,306610891136.0
